text,label
i can remember what it feels like to be enthralled by him i cant actually feel it,5
i feel petrified emotionally and physically,4
i was wondering why i was feeling all irritable all day,3
i felt it most in the back of my knees my kneepits as my daughter calls them that place that starts to feel kind of funny when i stand too close to a precipice,5
i was soon swapping stories and business cards with new writerly friends who i feel sure i will stay in touch with and cheer on from the sidelines as their work is published,1
i guess i could have done so many things before giving up i suppose i feel so content with loosing that like with the rest of things that should matter in this world i just dont care,1
i feel furious that i have to go do laundry today,3
i pandora sale his words don t feel surprised,5
i just started using them the end of june and i just love the feeling they feel under my eyes and the amazing job they do de puffing and clearing my dark under eye circles it s a little miracle product,5
i have the feeling that their gentle ambient sound built around the sound of the hang drum mixed in with a strong saxophone sound is perfect for an open air event and the thought of of lying on the grass with a glass of beer and letting their music flow over one is enticing,2
i feel nothing but cravings you make me feel so ecstatic chills rush down my spine my heart beats fast i feel warmth throughout my body all i hope for is just one kiss your sweet lips against mine my arms around you holding you until the end of time by gary r,1
i hate the feeling of being unsure about someones feelings towards you,4
i feel fearful even as i type scared and emotional at what will be dredged up and i wish i had the strong arm of a loving man to support and guide me as i go through this,4
