text,label
i ended my first day at the prison feeling surprisingly more petrified than i had when i had first entered the prison,4
i have is this crude wire form of a head but eventually it will have a face and human features like a nose and maybe even some ears if i am feeling generous,2
i have learnt not to beat myself up or feel depressed when i slip up as at the end of the day feeling miserable is not going to change what happened,0
i suppressed these feelings and hated anything that would make me feel feminine,3
i didnt feel like dealing with that and i was getting really hot wearing them so i quickly put on a pair of maternity pants just to breathe easier,2
i feel as though i have been in a stasis field i have actually gone through quite a number of changes and processes and am quite amazed,5
i feel like it was just perfect for me,1
i realize my creator also cares about me and how i feel just when i think i m too confused to make a rational decision or too weak to face another painful day he sends help to me through the words of a friend a hug from a loved one the feeling of his presence or he reminds me of a perfect scripture,4
i feel all the pain of these people and it hurts me to think i have put them through so much crap because i was angry,3
im already feeling a little weepy because its december and i always seem to around this time of year but the idea of these two not getting to be together is really bringing me down,0
i am feeling more ome than ever before feeling more excited about things than ever and focused so completely on finishing the puzzle and placing that final piece,1
i dont i feel weird or i forget things,4
i was genuinely at a loss because i was feeling helpless yet also empowered by the knowledge that therere societal reasons behind my haplessness,4
i personally feel amazed that i have managed to connect with such amazingly talent,5
i feel pathetic and useless,0
i always feel funny saying yes because i dont want to take anything away from their birth mothers who did raise them while ricky amp i were weekend parents,5
i feel should have more time devoted to it and i will try to maintain an up to date online presence which reflects my profersonal persona,2
